target_chembl_id,gene_symbol,uniprot_accession,target_name,assay_lane,computed_pocket_evidence,pocket_consensus_class,active_target_branch,active_manifest_pocket_evidence_source,first_exclusion_reason,target_class_zh,experimental_pocket_evidence_category,experimental_pocket_evidence_zh,representative_pdb_id,representative_chain_id,representative_ligand_id,positive_compounds,negative_compounds,target_calibration_tier,mechanistic_branch,mechanistic_branch_zh,mechanistic_subclass,pocket_evidence_tier,pair_pocket_evidence_source,drugclip_formal_eligible,unified_target_route,unified_target_route_zh,qualified_physical_models,allowed_pair_scope_zh,current_target_qualification_strength,current_target_state,target_evidence_layer,modality_compute_branch,target_next_compute_action_zh,gnina_target_qualification,boltz_target_qualification,target_route_family,predicted_pocket_qualification,discovery_authorization,target_gate_pass_for_discovery,remote_qualified_physical_models,formal_computational_triage_pair_count,diagnostic_rescue_pair_count,boltz_pairs_completed,boltz_md_authorized_pairs,primary_gate_strong,primary_gate_pass,incremental_pairs,gnina_increment_pairs,boltz_increment_pairs,gnina_primary_supported_pairs,boltz_primary_supported_pairs,boltz_multiseed_stable_pairs,gnina_state_stable_pairs,gnina_primary_downgraded_pairs,incremental_compute_status
CHEMBL1641347,SLC22A6,Q4U2R8,Solute carrier family 22 member 6,TRANSPORTER_MEMBRANE_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,转运体,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,9kl5,A,RTO,0,20,T5_SPARSE_OR_NONE,TRANSPORTER_MEMBRANE_FUNCTIONAL,转运体,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E6_NO_ADEQUATE_HISTORICAL_CONTROL,E6 历史实测对照不足,NONE,先补实测正负对照；仅允许限额探索,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T6_CONTROL_ACQUISITION,M2_MEMBRANE_STATE_SPECIALIZED,从ChEMBL/文献补充实测阳性与inactive/低活性；未知或未测不得作阴性,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1641348,SLC22A8,Q8TCC7,Organic anion transporter 3,TRANSPORTER_MEMBRANE_FUNCTIONAL,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,RECOVERED_NO_EXPERIMENTAL_POCKET_46,COMPUTATIONAL_POCKET_PREDICTION,EXCLUDE_NO_ELIGIBLE_EXPERIMENTAL_POCKET,转运体,,,,,,3,11,T5_SPARSE_OR_NONE,B10_SOLUTE_TRANSPORTER,溶质转运体,ORGANIC_ANION_TRANSPORTER,P1_P2RANK_FPOCKET_SAME_SITE,COMPUTATIONAL_POCKET_PREDICTION,True,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,NONE,DIAGNOSTIC_LOCAL_ONLY,NOT_EVALUABLE_MINIMUM_12X12_NOT_MET,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,PREDICTED_POCKET_RECOVERY_BRANCH,CLASS_SPECIFIC_PREDICTED_POCKET_PROTOCOL,补足12阳性+12阴性实验对照并完成靶点内GNINA校准,NOT_EVALUABLE_MINIMUM_12X12_NOT_MET,NOT_FORMALLY_QUALIFIED,PREDICTED_POCKET_RECOVERY,,NO_FORMAL_DISCOVERY_UNTIL_CONTROLS,False,NONE,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1641353,POLR2A,P24928,DNA-directed RNA polymerase II subunit RPB1,ENZYME_BIOCHEMICAL,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,RECOVERED_NO_EXPERIMENTAL_POCKET_46,COMPUTATIONAL_POCKET_PREDICTION,EXCLUDE_NO_ELIGIBLE_EXPERIMENTAL_POCKET,非激酶酶,,,,,,1,0,T5_SPARSE_OR_NONE,B06_MULTISUBUNIT_RNA_POLYMERASE,多亚基RNA聚合酶,RNA_POLYMERASE_II_CATALYTIC_SUBUNIT,P1_P2RANK_FPOCKET_SAME_SITE,COMPUTATIONAL_POCKET_PREDICTION,True,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,NONE,DIAGNOSTIC_LOCAL_ONLY,NOT_EVALUABLE_MINIMUM_12X12_NOT_MET,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,PREDICTED_POCKET_RECOVERY_BRANCH,CLASS_SPECIFIC_PREDICTED_POCKET_PROTOCOL,补足12阳性+12阴性实验对照并完成靶点内GNINA校准,NOT_EVALUABLE_MINIMUM_12X12_NOT_MET,NOT_FORMALLY_QUALIFIED,PREDICTED_POCKET_RECOVERY,,NO_FORMAL_DISCOVERY_UNTIL_CONTROLS,False,NONE,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1744522,EPAS1,Q99814,Endothelial PAS domain-containing protein 1,NUCLEAR_EPIGENETIC_DOMAIN,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,核内/表观遗传蛋白,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,6x21,A,UKJ,243,46,T2_ADEQUATE_POSITIVE_NEGATIVE,NUCLEAR_EPIGENETIC_DOMAIN,核内/表观遗传蛋白,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1744525,NAMPT,P43490,Nicotinamide phosphoribosyltransferase,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,2gvj,B,DGB,2126,65,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1781,TOP1,P11387,DNA topoisomerase 1,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,1rr8,C,TTC,13,881,T3_MINIMUM_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E6_NO_ADEQUATE_HISTORICAL_CONTROL,E6 历史实测对照不足,NONE,先补实测正负对照；仅允许限额探索,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T6_CONTROL_ACQUISITION,M1_STANDARD_HOLO_POCKET,从ChEMBL/文献补充实测阳性与inactive/低活性；未知或未测不得作阴性,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1781870,INPP5D,Q92835,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,5ryl,A,S7J,0,20,T5_SPARSE_OR_NONE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E6_NO_ADEQUATE_HISTORICAL_CONTROL,E6 历史实测对照不足,NONE,先补实测正负对照；仅允许限额探索,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T6_CONTROL_ACQUISITION,M1_STANDARD_HOLO_POCKET,从ChEMBL/文献补充实测阳性与inactive/低活性；未知或未测不得作阴性,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1782,FDPS,P14324,Farnesyl pyrophosphate synthase,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,4kpd,A,RIS,122,79,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,Boltz-2,仅可作为N1已知系列附近的阳性基线；阳性骨架未独立，不得授权N2 scaffold-hop或N3远程发现,SERIES_DEPENDENT_BASELINE,EXPANDED_PANEL_SERIES_DEPENDENT_ONLY,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,只保留N1已知系列基线；补充跨骨架阳性后再讨论N2，不生成N3候选,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1786,IMPA1,P29218,Inositol monophosphatase 1,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,1imd,B,PO4,0,1,T5_SPARSE_OR_NONE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E6_NO_ADEQUATE_HISTORICAL_CONTROL,E6 历史实测对照不足,NONE,先补实测正负对照；仅允许限额探索,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T6_CONTROL_ACQUISITION,M1_STANDARD_HOLO_POCKET,从ChEMBL/文献补充实测阳性与inactive/低活性；未知或未测不得作阴性,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1795116,PRMT5,O14744,Protein arginine N-methyltransferase 5,NUCLEAR_EPIGENETIC_DOMAIN,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,核内/表观遗传蛋白,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,4gqb,A,0XU,518,105,T1_RICH_POSITIVE_NEGATIVE,NUCLEAR_EPIGENETIC_DOMAIN,核内/表观遗传蛋白,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1801,PLG,P00747,Plasminogen,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,1b2i,A,AMH,176,166,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1806,TOP2A,P11388,DNA topoisomerase 2-alpha,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,6zy7,B,EVP,26,863,T2_ADEQUATE_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,SCAFFOLD_DEPENDENT_HOLD,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,停止追逐同一批分数；先补跨骨架实测对照,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1808,ACE,P12821,Angiotensin-converting enzyme,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,1o86,A,LPR,110,84,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2+GNINA,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,LOCAL_STRONG,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1812,PNLIP,P16233,Pancreatic triacylglycerol lipase,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,1lpb,B,MUP,2,64,T5_SPARSE_OR_NONE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E6_NO_ADEQUATE_HISTORICAL_CONTROL,E6 历史实测对照不足,NONE,先补实测正负对照；仅允许限额探索,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T6_CONTROL_ACQUISITION,M1_STANDARD_HOLO_POCKET,从ChEMBL/文献补充实测阳性与inactive/低活性；未知或未测不得作阴性,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1822,IMPDH1,P20839,Inosine-5'-monophosphate dehydrogenase 1,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,7rfe,D,ATP,79,33,T2_ADEQUATE_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,GNINA,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,LOCAL_STRONG,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1824,ERBB2,P04626,Receptor tyrosine-protein kinase erbB-2,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,8vb5,A,A1AAC,1093,330,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1827,PDE5A,O76074,"cGMP-specific 3',5'-cyclic phosphodiesterase",ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,1rkp,A,IBM,911,1011,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1829,HDAC3,O15379,Histone deacetylase 3,NUCLEAR_EPIGENETIC_DOMAIN,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,核内/表观遗传蛋白,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,4a69,A,I0P,1467,297,T1_RICH_POSITIVE_NEGATIVE,NUCLEAR_EPIGENETIC_DOMAIN,核内/表观遗传蛋白,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E4_RECEPTOR_PROTOCOL_REPAIR,E4 受体协议修复,Boltz-2,修复结构、链、状态和redocking前不得晋级pair,NOT_QUALIFIED_OR_NOT_EVALUABLE,NO_SAME_POCKET_ALTERNATE_STRUCTURE,T4_PROTOCOL_RECOVERY,M1_STANDARD_HOLO_POCKET,人工核查construct、口袋、辅因子和蛋白状态；当前协议不再筛pair,NOT_EVALUABLE,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL1835,TBXAS1,P24557,Thromboxane-A synthase,ENZYME_BIOCHEMICAL,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,RECOVERED_NO_EXPERIMENTAL_POCKET_46,COMPUTATIONAL_POCKET_PREDICTION,EXCLUDE_NO_ELIGIBLE_EXPERIMENTAL_POCKET,非激酶酶,,,,,,58,849,T1_RICH_POSITIVE_NEGATIVE,B03_COFACTOR_RED_OX_ENZYME,辅因子/金属依赖氧化还原酶,HEME_P450_ISOMERASE,P1_P2RANK_FPOCKET_SAME_SITE,COMPUTATIONAL_POCKET_PREDICTION,True,S3_MARGINAL_POCKET_CONTROL_SEPARATION,S3_MARGINAL_POCKET_CONTROL_SEPARATION,NONE,LOCAL_AND_PREDECLARED_REMOTE_ONLY_AFTER_PREDICTED_POCKET_GATE,MARGINAL_NOT_QUALIFIED,S3_MARGINAL_POCKET_CONTROL_SEPARATION,PREDICTED_POCKET_RECOVERY_BRANCH,CLASS_SPECIFIC_PREDICTED_POCKET_PROTOCOL,增加构象/替代口袋并重复独立对照；通过预设统计门槛后再选候选,MARGINAL_NOT_QUALIFIED,NOT_FORMALLY_QUALIFIED,PREDICTED_POCKET_RECOVERY,MARGINAL_NOT_QUALIFIED,NO_DISCOVERY_PROMOTION,False,NONE,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
